id,playlist_name,href,num of songs,hashtag
440692571,귀를 사로잡을 말랑말랑한 분위기의 편안한 곡가요ver,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=440692571,236,#카페
405306435,나른해지고 싶을 때 듣는 구름처럼 몽글몽글 편안한 느낌의 곡,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=405306435,221,#밤
483987567,원곡보다 더 좋은 잔잔한 선율의 어쿠스틱 POP,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=483987567,115,#어쿠스틱
523959212,가족과 함께 듣는 클래식 협주곡,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=523959212,25,#클래식
525500828,몽글몽글 부드러운 거품 속에서의 포근하고 달달한 여행*,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=525500828,30,#몽글
525618828,이별뒤에 찾아오는 그리움,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=525618828,62,#빌라드
516824437,듣자마자 귀를녹이는 달달하고 잔잔한 설래는 사랑 노래,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=516824437,37,#사랑의
514703844,듣기만 해도 편해지는 백예린 플레이리스트,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=514703844,31,#백예린
515285621,평범한 일상에 잔잔한 리듬을 더해주는 감성힙합,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=515285621,60,#싱잉랩
522154459,공부하며 듣기 좋은 잔잔한 지브리 OST,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=522154459,48,#공부
515577223,파스텔 핑크빛의 구름처럼 부드러운 pop,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=515577223,35,#몽글몽글
519050339,잠 잘때 듣기 좋은 빗소리 asmr 모음집,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=519050339,25,#집중
521583025,차분한 무드의 JPOP 알앤비,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=521583025,20,#제이팝
408857319,부모님과 함께 추억의 팝송여행,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=408857319,155,#올드팝
511041870,생각을 비우면서 마음이 편안해지는 명상 음악,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=511041870,30,#필라테스
522114786,아름다운 오르골 소리가 전해주는 편안한 꿀잠시간자장가태교,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=522114786,204,#오르골
498769052,불면증도 재우는 잠이 솔솔 자장가,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=498769052,20,#불면증
517147682,공부할 때 들으면 집중되고 편안해지는 잔잔한 Lofi,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=517147682,77,#공부
483223400,공부 맛집@피아노 연주곡 ASMR LOFI,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=483223400,20,#공부
478226234,애쓰지 않는 편안함 워라밸을 위한 연주음악,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=478226234,32,#편안한
520942638,핑크빛 구름 재질의 몽글몽글한 KPOP ,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=520942638,28,#기분전환
522582243,카페에서 듣고픈  ,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=522582243,57,#카페에서
438600952,오랜 역사를 품은 하프의 아름다움,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=438600952,20,#classic
522424021,스트레칭 쭈우우우욱! 유연해지는 발레 클래스 피아노,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=522424021,21,#발레피아노
446634557,행복한 여름 휴가를 완성시키는 힐링 음악,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=446634557,62,#여행
511150686,가볍게 들을 수 있는 chilling pop #1,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=511150686,47,#가볍게
505812986,나만의 공간에서 맞는 여유로움 만끽하고플 때 듣는 ,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=505812986,40,#휴식
445179373,평온한 마음을 위한 ASMR Rain Sounds,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=445179373,20,#ASMR
505582868,비밀의 숲 신비하고 몽환적인 느낌의 BGM,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=505582868,24,#집중
415942509,French Songs 프랑스 노래 모음,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=415942509,43,#프랑스
481469432,편안한 식사를 위한 중국 식당 BGM,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=481469432,22,#중국음악
525348959,23년 5월에 들은 노래,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=525348959,154,#여름
456974065,아름다운 선율 뉴에이지 피아노 에센셜,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=456974065,23,#뉴에이지
494557553,카페에 틀어두는 달달한 R&B | 카페 Playlist 1,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=494557553,82,#카페
457537246,국악 TOP100,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=457537246,100,#국악탑백
494410813,반신욕 할 때 듣고 싶은 편안한 재즈,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=494410813,28,#재즈
519301800,기분전환에 제격인 적당히 둠칫한 노래들,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=519301800,28,#기분전환
513838787,완변한 휴식의 완성을 위한 뉴에이지 음악,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=513838787,228,#뉴에이지
491822188,스트레칭하며 듣는 릴렉스 클래식,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=491822188,20,#클래식
415828654,잠 못 이루는 밤 새벽 감성 한 스푼,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=415828654,425,#밤
445723124,고급스러운 레스토랑에서 듣는 명품 클래식,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=445723124,20,#클래식
500207713,여유로워지고 싶을 때 들으면 기분 좋아질 playlist,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=500207713,62,#여유로운
489114382,몽글몽글 편안하게 누워서 듣고싶은 잔잔한 pop팝 feat 방바닥,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=489114382,51,#잔잔한
519316003,따뜻한 목소리와 부드러운 연주의 조합 Jazz!,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=519316003,40,#재즈
516520092,소소한 휴식을 위한 편안한 무드의 곡들,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=516520092,38,#휴식
485277279,따뜻한 물에 몸을 담그고 릴렉스하며 듣는 Chill 팝,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=485277279,56,#반신욕
101572203,영혼이 치유되는 클래식 크로스오버 곡,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=101572203,66,#클래식
521360746,봄의 시작을 알리는 산뜻한 분위기의 노래들,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=521360746,26,#봄
513754122,아기의 편안한 잠자리를 위한 오르골 자장가,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=513754122,138,#오르골
516571415,신나고 싶지만 시끄러운 건 싫은 날 RnB Playlist,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=516571415,67,#RnB
478499777,안 질리는 아이돌 발라드R&B,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=478499777,192,#아이돌발라드
